,0.004,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.42105263157894735,0.47368421052631576,0.5263157894736842,0.5789473684210527,0.631578947368421,0.6842105263157894,0.7368421052631579,0.7894736842105263,0.8421052631578947,0.894736842105263,0.9473684210526315,1.0
0.9048374180359595,0.09511690382213167,0.09538745388817188,0.09537871218535335,0.09545381913334389,0.09627198896387924,0.09636397005540757,0.0963398210958564,0.09642986469528349,0.09664777783753435,0.09706429680745776,0.0975520857910954,0.09710237818295477,0.09797404382609706,0.0984439640290159,0.09748297509394756,0.0988401271794963,0.0977293317025307,0.09840876501327343,0.09819504690882438,0.09888071354222487
0.912009143529754,0.08794589550088652,0.08846340094328936,0.08881057655048447,0.08917455344733376,0.09018762483231427,0.09050401824605633,0.09069189130024656,0.09097745817273603,0.09133960145389217,0.09190785263857146,0.09255373902936638,0.09224864373835781,0.09322692284469428,0.09383584600279626,0.09301759449383692,0.0944606997762138,0.09347145821614818,0.0942451552272652,0.09415131904650424,0.09488882984976205
0.9192377119939354,0.08071804989355152,0.08150022284837492,0.08220395612513721,0.08286205457919123,0.08406870871524995,0.0846149895722959,0.08501562976912623,0.08549565260046067,0.0860089735314426,0.08672583581853888,0.08753261195455658,0.08736994155565243,0.0884509551413832,0.08920417762898225,0.08853368122144008,0.09005995031263131,0.08919203042539879,0.09005941754768074,0.0900828777382813,0.09087267348574382
0.9265235739648892,0.07343376784758936,0.07450025339059967,0.07556908531532781,0.0765195743332885,0.07792889931983393,0.07870657482689163,0.0793223168231434,0.07999266007507973,0.0806656548262617,0.08152997160391387,0.08250158039189681,0.08247518363008718,0.0836543519507104,0.0845558264435471,0.0840306318946876,0.08564717273468252,0.08490021134589522,0.08586193028500136,0.08599373026818262,0.08683773490988107
0.9338671835499446,0.06609243412966552,0.06748240420181667,0.06891418337648135,0.07016709866250326,0.07178181315733166,0.07278774923788167,0.07361173282006396,0.07447910150385559,0.07531646215993335,0.07632536676422494,0.07746568566102241,0.07757170980043188,0.07884134185317199,0.0798935159486748,0.07951964859078749,0.08122420827741839,0.08059664764961999,0.08165419445032696,0.0818931280500921,0.08279592007148558
0.9412689984556771,0.058693642290610276,0.06046286552814539,0.06225723919661914,0.06381077120247808,0.06564005122789524,0.06687339622784987,0.06790425069628347,0.06897436392563183,0.06997943513645313,0.07112176490199784,0.07243277642477253,0.07267161828147371,0.07402902115201776,0.07523384681048804,0.07501171622655518,0.07679930162968056,0.07629432651554996,0.07744350743458876,0.07779046241938527,0.07875921757205932
0.9487294800164372,0.05123735911606365,0.05344745429057584,0.05561059884851728,0.057465513056394205,0.059520914781759804,0.060977222950735245,0.06221555308190585,0.0634955421975456,0.06465423707605751,0.06593672162082458,0.06740654307470069,0.06778874838677545,0.06922973957151898,0.07058309788648312,0.07051478901978714,0.07238565609067099,0.07200117573762331,0.07323722156120904,0.07369645359361425,0.07473145768440492
0.9562490932231026,0.04372817982374969,0.04645388293813492,0.0490012545792258,0.05115452561689368,0.053441944990585875,0.05511914942189475,0.05656992945608913,0.05805617706924413,0.0593594838199939,0.06078594325166839,0.06240711768402911,0.06293255585754973,0.06446274447582256,0.06594778146154583,0.06604241837665681,0.06799095911034578,0.0677206683877842,0.0690475043118794,0.06962146256535637,0.07071441523468451
0.9638283067520611,0.036177232928882225,0.03951504028652002,0.04245736021792765,0.04491506768194929,0.04744253654244853,0.04932249481340907,0.05098806132404742,0.052661450341157226,0.05412049699681174,0.05569156360960131,0.05744686312354929,0.0581149476733682,0.05973521172614298,0.061348160403643666,0.06159802898287586,0.06362394104212347,0.06346677806501713,0.06488440073229226,0.06557521669402952,0.06671199268822713
